timestamp,day_of_year,month,day,weekday,event_order,event,new_data_arrived,retraining_on,retraining_complete,accuracy,loss,precision,recall,f1_score
2026-03-09 19:00:00,68,3,9,Monday,6,retraining_triggered,0,1,0,0.8205,0.4220,0.8354,0.8147,0.8249
2026-03-09 21:00:00,68,3,9,Monday,7,retraining_started,0,1,0,0.8185,0.4217,0.8235,0.8232,0.8234
2026-03-09 23:00:00,68,3,9,Monday,8,retraining_complete,0,0,1,0.8445,0.3747,0.8519,0.8493,0.8506
2026-03-10 09:00:00,69,3,10,Tuesday,1,steady_morning,0,0,0,0.8396,0.4088,0.8542,0.8262,0.8400
2026-03-10 12:00:00,69,3,10,Tuesday,2,steady_midday,0,0,0,0.8421,0.4256,0.8361,0.8593,0.8476
2026-03-10 15:00:00,69,3,10,Tuesday,3,steady_afternoon,0,0,0,0.8428,0.4080,0.8351,0.8373,0.8362
2026-03-10 17:00:00,69,3,10,Tuesday,4,pre_arrival_check,0,0,0,0.8414,0.3969,0.8375,0.8410,0.8392
2026-03-10 18:00:00,69,3,10,Tuesday,5,new_data_arrival,1,0,0,0.8312,0.3969,0.8120,0.8311,0.8214
2026-03-10 19:00:00,69,3,10,Tuesday,6,retraining_triggered,0,1,0,0.8320,0.3876,0.8270,0.8464,0.8366
2026-03-10 21:00:00,69,3,10,Tuesday,7,retraining_started,0,1,0,0.8293,0.4050,0.8374,0.8265,0.8319
2026-03-10 23:00:00,69,3,10,Tuesday,8,retraining_complete,0,0,1,0.8484,0.3977,0.8563,0.8518,0.8541
2026-03-11 09:00:00,70,3,11,Wednesday,1,steady_morning,0,0,0,0.8450,0.3940,0.8438,0.8483,0.8460
2026-03-11 12:00:00,70,3,11,Wednesday,2,steady_midday,0,0,0,0.8451,0.3799,0.8229,0.8428,0.8327
2026-03-11 15:00:00,70,3,11,Wednesday,3,steady_afternoon,0,0,0,0.8451,0.3981,0.8469,0.8750,0.8607
2026-03-11 17:00:00,70,3,11,Wednesday,4,pre_arrival_check,0,0,0,0.8440,0.4011,0.8408,0.8532,0.8470
2026-03-11 18:00:00,70,3,11,Wednesday,5,new_data_arrival,1,0,0,0.8349,0.4342,0.8391,0.8410,0.8401
2026-03-11 19:00:00,70,3,11,Wednesday,6,retraining_triggered,0,1,0,0.8323,0.3922,0.8210,0.8370,0.8289
2026-03-11 21:00:00,70,3,11,Wednesday,7,retraining_started,0,1,0,0.8270,0.4054,0.8326,0.8178,0.8251
2026-03-11 23:00:00,70,3,11,Wednesday,8,retraining_complete,0,0,1,0.8522,0.3990,0.8492,0.8619,0.8555
2026-03-12 09:00:00,71,3,12,Thursday,1,steady_morning,0,0,0,0.8362,0.3738,0.8571,0.8203,0.8383
2026-03-12 12:00:00,71,3,12,Thursday,2,steady_midday,0,0,0,0.8335,0.3918,0.8522,0.8374,0.8447
2026-03-12 15:00:00,71,3,12,Thursday,3,steady_afternoon,0,0,0,0.8347,0.4036,0.8400,0.8083,0.8239
2026-03-12 17:00:00,71,3,12,Thursday,4,pre_arrival_check,0,0,0,0.8368,0.3862,0.8400,0.8460,0.8430
2026-03-12 18:00:00,71,3,12,Thursday,5,new_data_arrival,1,0,0,0.8286,0.4138,0.8295,0.8194,0.8244
2026-03-12 19:00:00,71,3,12,Thursday,6,retraining_triggered,0,1,0,0.8275,0.3962,0.8185,0.8234,0.8210
2026-03-12 21:00:00,71,3,12,Thursday,7,retraining_started,0,1,0,0.8252,0.4100,0.8317,0.8338,0.8327
2026-03-12 23:00:00,71,3,12,Thursday,8,retraining_complete,0,0,1,0.8462,0.3870,0.8465,0.8317,0.8390
2026-03-13 09:00:00,72,3,13,Friday,1,steady_morning,0,0,0,0.8355,0.4192,0.8349,0.8477,0.8413
2026-03-13 12:00:00,72,3,13,Friday,2,steady_midday,0,0,0,0.8377,0.3974,0.8314,0.8245,0.8279
2026-03-13 15:00:00,72,3,13,Friday,3,steady_afternoon,0,0,0,0.8356,0.4212,0.8276,0.8350,0.8313
2026-03-13 17:00:00,72,3,13,Friday,4,pre_arrival_check,0,0,0,0.8355,0.4036,0.8309,0.8351,0.8330
2026-03-13 18:00:00,72,3,13,Friday,5,new_data_arrival,1,0,0,0.8194,0.4105,0.8279,0.7970,0.8121
2026-03-13 19:00:00,72,3,13,Friday,6,retraining_triggered,0,1,0,0.8160,0.4158,0.8182,0.8280,0.8231
2026-03-13 21:00:00,72,3,13,Friday,7,retraining_started,0,1,0,0.8119,0.4180,0.7931,0.8181,0.8054
2026-03-13 23:00:00,72,3,13,Friday,8,retraining_complete,0,0,1,0.8408,0.3944,0.8289,0.8346,0.8317
2026-03-14 09:00:00,73,3,14,Saturday,1,steady_morning,0,0,0,0.8322,0.4180,0.8468,0.8393,0.8430
2026-03-14 12:00:00,73,3,14,Saturday,2,steady_midday,0,0,0,0.8301,0.4145,0.8310,0.8442,0.8376
2026-03-14 15:00:00,73,3,14,Saturday,3,steady_afternoon,0,0,0,0.8314,0.4175,0.8228,0.8454,0.8339
2026-03-14 17:00:00,73,3,14,Saturday,4,pre_arrival_check,0,0,0,0.8318,0.4111,0.8274,0.8270,0.8272
2026-03-14 18:00:00,73,3,14,Saturday,5,new_data_arrival,1,0,0,0.8122,0.4319,0.8168,0.8141,0.8155
2026-03-14 19:00:00,73,3,14,Saturday,6,retraining_triggered,0,1,0,0.8105,0.4318,0.8275,0.8212,0.8244
2026-03-14 21:00:00,73,3,14,Saturday,7,retraining_started,0,1,0,0.8069,0.4388,0.8163,0.7965,0.8063
2026-03-14 23:00:00,73,3,14,Saturday,8,retraining_complete,0,0,1,0.8365,0.3890,0.8546,0.8343,0.8443
2026-03-15 09:00:00,74,3,15,Sunday,1,steady_morning,0,0,0,0.8320,0.3900,0.8254,0.8405,0.8329
2026-03-15 12:00:00,74,3,15,Sunday,2,steady_midday,0,0,0,0.8356,0.4109,0.8445,0.8374,0.8409
2026-03-15 15:00:00,74,3,15,Sunday,3,steady_afternoon,0,0,0,0.8341,0.4131,0.8224,0.8252,0.8238
2026-03-15 17:00:00,74,3,15,Sunday,4,pre_arrival_check,0,0,0,0.8346,0.3832,0.8251,0.8392,0.8321
2026-03-15 18:00:00,74,3,15,Sunday,5,new_data_arrival,1,0,0,0.8221,0.4251,0.8306,0.8098,0.8200
2026-03-15 19:00:00,74,3,15,Sunday,6,retraining_triggered,0,1,0,0.8193,0.4284,0.8256,0.8124,0.8189
2026-03-15 21:00:00,74,3,15,Sunday,7,retraining_started,0,1,0,0.8137,0.4105,0.8163,0.8083,0.8122
2026-03-15 23:00:00,74,3,15,Sunday,8,retraining_complete,0,0,1,0.8380,0.3766,0.8184,0.8415,0.8298
2026-03-16 09:00:00,75,3,16,Monday,1,steady_morning,0,0,0,0.8419,0.3924,0.8480,0.8317,0.8398
2026-03-16 12:00:00,75,3,16,Monday,2,steady_midday,0,0,0,0.8421,0.4008,0.8417,0.8407,0.8412
2026-03-16 15:00:00,75,3,16,Monday,3,steady_afternoon,0,0,0,0.8391,0.3793,0.8534,0.8499,0.8516
2026-03-16 17:00:00,75,3,16,Monday,4,pre_arrival_check,0,0,0,0.8423,0.4014,0.8485,0.8556,0.8520
2026-03-16 18:00:00,75,3,16,Monday,5,new_data_arrival,1,0,0,0.8310,0.4228,0.8419,0.8511,0.8465
2026-03-16 19:00:00,75,3,16,Monday,6,retraining_triggered,0,1,0,0.8269,0.4139,0.8294,0.8373,0.8333
2026-03-16 21:00:00,75,3,16,Monday,7,retraining_started,0,1,0,0.8244,0.4378,0.8246,0.8209,0.8227
2026-03-16 23:00:00,75,3,16,Monday,8,retraining_complete,0,0,1,0.8540,0.3908,0.8458,0.8693,0.8574
2026-03-17 09:00:00,76,3,17,Tuesday,1,steady_morning,0,0,0,0.8418,0.4256,0.8312,0.8566,0.8437
2026-03-17 12:00:00,76,3,17,Tuesday,2,steady_midday,0,0,0,0.8429,0.4151,0.8429,0.8530,0.8479
2026-03-17 15:00:00,76,3,17,Tuesday,3,steady_afternoon,0,0,0,0.8456,0.4106,0.8382,0.8407,0.8395
2026-03-17 17:00:00,76,3,17,Tuesday,4,pre_arrival_check,0,0,0,0.8421,0.3826,0.8589,0.8477,0.8533
2026-03-17 18:00:00,76,3,17,Tuesday,5,new_data_arrival,1,0,0,0.8251,0.4086,0.8450,0.8198,0.8322
2026-03-17 19:00:00,76,3,17,Tuesday,6,retraining_triggered,0,1,0,0.8238,0.4278,0.8273,0.8394,0.8333
2026-03-17 21:00:00,76,3,17,Tuesday,7,retraining_started,0,1,0,0.8247,0.4147,0.8288,0.8293,0.8291
2026-03-17 23:00:00,76,3,17,Tuesday,8,retraining_complete,0,0,1,0.8535,0.3794,0.8591,0.8282,0.8433
2026-03-18 09:00:00,77,3,18,Wednesday,1,steady_morning,0,0,0,0.8491,0.3763,0.8554,0.8554,0.8554
2026-03-18 12:00:00,77,3,18,Wednesday,2,steady_midday,0,0,0,0.8501,0.3912,0.8591,0.8438,0.8514
2026-03-18 15:00:00,77,3,18,Wednesday,3,steady_afternoon,0,0,0,0.8487,0.3957,0.8569,0.8483,0.8526
2026-03-18 17:00:00,77,3,18,Wednesday,4,pre_arrival_check,0,0,0,0.8485,0.3860,0.8433,0.8465,0.8449
2026-03-18 18:00:00,77,3,18,Wednesday,5,new_data_arrival,1,0,0,0.8382,0.3767,0.8307,0.8364,0.8336
2026-03-18 19:00:00,77,3,18,Wednesday,6,retraining_triggered,0,1,0,0.8371,0.3972,0.8322,0.8343,0.8333
2026-03-18 21:00:00,77,3,18,Wednesday,7,retraining_started,0,1,0,0.8381,0.4072,0.8357,0.8375,0.8366
2026-03-18 23:00:00,77,3,18,Wednesday,8,retraining_complete,0,0,1,0.8541,0.3652,0.8628,0.8476,0.8551
2026-03-19 09:00:00,78,3,19,Thursday,1,steady_morning,0,0,0,0.8437,0.3968,0.8401,0.8467,0.8434
2026-03-19 12:00:00,78,3,19,Thursday,2,steady_midday,0,0,0,0.8425,0.3803,0.8694,0.8460,0.8576
2026-03-19 15:00:00,78,3,19,Thursday,3,steady_afternoon,0,0,0,0.8446,0.3919,0.8437,0.8269,0.8352
2026-03-19 17:00:00,78,3,19,Thursday,4,pre_arrival_check,0,0,0,0.8416,0.3880,0.8333,0.8508,0.8420
2026-03-19 18:00:00,78,3,19,Thursday,5,new_data_arrival,1,0,0,0.8342,0.4301,0.8331,0.8279,0.8305
2026-03-19 19:00:00,78,3,19,Thursday,6,retraining_triggered,0,1,0,0.8319,0.4187,0.8287,0.8503,0.8394
2026-03-19 21:00:00,78,3,19,Thursday,7,retraining_started,0,1,0,0.8287,0.4158,0.8335,0.8324,0.8329
2026-03-19 23:00:00,78,3,19,Thursday,8,retraining_complete,0,0,1,0.8512,0.3989,0.8319,0.8484,0.8401
2026-03-20 09:00:00,79,3,20,Friday,1,steady_morning,0,0,0,0.8412,0.4211,0.8382,0.8603,0.8491
2026-03-20 12:00:00,79,3,20,Friday,2,steady_midday,0,0,0,0.8450,0.3972,0.8671,0.8434,0.8551
2026-03-20 15:00:00,79,3,20,Friday,3,steady_afternoon,0,0,0,0.8422,0.3782,0.8270,0.8570,0.8417
2026-03-20 17:00:00,79,3,20,Friday,4,pre_arrival_check,0,0,0,0.8423,0.3867,0.8445,0.8313,0.8379
2026-03-20 18:00:00,79,3,20,Friday,5,new_data_arrival,1,0,0,0.8249,0.4058,0.8165,0.8188,0.8177
2026-03-20 19:00:00,79,3,20,Friday,6,retraining_triggered,0,1,0,0.8248,0.3974,0.8193,0.8331,0.8262
2026-03-20 21:00:00,79,3,20,Friday,7,retraining_started,0,1,0,0.8233,0.4079,0.8255,0.8354,0.8304
2026-03-20 23:00:00,79,3,20,Friday,8,retraining_complete,0,0,1,0.8501,0.4051,0.8429,0.8478,0.8453
2026-03-21 09:00:00,80,3,21,Saturday,1,steady_morning,0,0,0,0.8419,0.3955,0.8211,0.8361,0.8285
2026-03-21 12:00:00,80,3,21,Saturday,2,steady_midday,0,0,0,0.8430,0.3849,0.8339,0.8336,0.8337
2026-03-21 15:00:00,80,3,21,Saturday,3,steady_afternoon,0,0,0,0.8402,0.3642,0.8431,0.8383,0.8407
2026-03-21 17:00:00,80,3,21,Saturday,4,pre_arrival_check,0,0,0,0.8417,0.4031,0.8205,0.8356,0.8280
2026-03-21 18:00:00,80,3,21,Saturday,5,new_data_arrival,1,0,0,0.8266,0.4042,0.7991,0.8216,0.8102
2026-03-21 19:00:00,80,3,21,Saturday,6,retraining_triggered,0,1,0,0.8243,0.4203,0.8382,0.8204,0.8292
2026-03-21 21:00:00,80,3,21,Saturday,7,retraining_started,0,1,0,0.8229,0.4275,0.8243,0.8015,0.8127
2026-03-21 23:00:00,80,3,21,Saturday,8,retraining_complete,0,0,1,0.8483,0.4482,0.8505,0.8534,0.8519
2026-03-22 09:00:00,81,3,22,Sunday,1,steady_morning,0,0,0,0.8370,0.4200,0.8257,0.8325,0.8291
2026-03-22 12:00:00,81,3,22,Sunday,2,steady_midday,0,0,0,0.8342,0.3931,0.8289,0.8378,0.8333
2026-03-22 15:00:00,81,3,22,Sunday,3,steady_afternoon,0,0,0,0.8376,0.4282,0.8452,0.8445,0.8448
2026-03-22 17:00:00,81,3,22,Sunday,4,pre_arrival_check,0,0,0,0.8360,0.4037,0.8342,0.8427,0.8384
2026-03-22 18:00:00,81,3,22,Sunday,5,new_data_arrival,1,0,0,0.8239,0.4261,0.8368,0.8167,0.8266
2026-03-22 19:00:00,81,3,22,Sunday,6,retraining_triggered,0,1,0,0.8232,0.4171,0.8212,0.8225,0.8219
2026-03-22 21:00:00,81,3,22,Sunday,7,retraining_started,0,1,0,0.8216,0.4206,0.8241,0.8204,0.8222
2026-03-22 23:00:00,81,3,22,Sunday,8,retraining_complete,0,0,1,0.8397,0.4113,0.8555,0.8496,0.8525
2026-03-23 09:00:00,82,3,23,Monday,1,steady_morning,0,0,0,0.8462,0.4011,0.8561,0.8415,0.8488
2026-03-23 12:00:00,82,3,23,Monday,2,steady_midday,0,0,0,0.8467,0.3737,0.8448,0.8500,0.8474
2026-03-23 15:00:00,82,3,23,Monday,3,steady_afternoon,0,0,0,0.8446,0.3903,0.8455,0.8147,0.8298
2026-03-23 17:00:00,82,3,23,Monday,4,pre_arrival_check,0,0,0,0.8466,0.4027,0.8303,0.8587,0.8442
2026-03-23 18:00:00,82,3,23,Monday,5,new_data_arrival,1,0,0,0.8304,0.3939,0.8350,0.8456,0.8403
2026-03-23 19:00:00,82,3,23,Monday,6,retraining_triggered,0,1,0,0.8301,0.4049,0.8475,0.8394,0.8434
2026-03-23 21:00:00,82,3,23,Monday,7,retraining_started,0,1,0,0.8304,0.3957,0.8418,0.8194,0.8304
2026-03-23 23:00:00,82,3,23,Monday,8,retraining_complete,0,0,1,0.8581,0.3631,0.8521,0.8528,0.8524
2026-03-24 09:00:00,83,3,24,Tuesday,1,steady_morning,0,0,0,0.8608,0.3792,0.8523,0.8662,0.8592
2026-03-24 12:00:00,83,3,24,Tuesday,2,steady_midday,0,0,0,0.8592,0.3888,0.8618,0.8719,0.8668
2026-03-24 15:00:00,83,3,24,Tuesday,3,steady_afternoon,0,0,0,0.8580,0.3647,0.8609,0.8414,0.8510
2026-03-24 17:00:00,83,3,24,Tuesday,4,pre_arrival_check,0,0,0,0.8593,0.3607,0.8581,0.8603,0.8592
2026-03-24 18:00:00,83,3,24,Tuesday,5,new_data_arrival,1,0,0,0.8499,0.3967,0.8740,0.8650,0.8695
2026-03-24 19:00:00,83,3,24,Tuesday,6,retraining_triggered,0,1,0,0.8442,0.3793,0.8449,0.8421,0.8435
2026-03-24 21:00:00,83,3,24,Tuesday,7,retraining_started,0,1,0,0.8426,0.3766,0.8434,0.8452,0.8443
2026-03-24 23:00:00,83,3,24,Tuesday,8,retraining_complete,0,0,1,0.8615,0.3468,0.8648,0.8599,0.8624
2026-03-25 09:00:00,84,3,25,Wednesday,1,steady_morning,0,0,0,0.8553,0.3731,0.8425,0.8414,0.8419
2026-03-25 12:00:00,84,3,25,Wednesday,2,steady_midday,0,0,0,0.8530,0.3419,0.8634,0.8378,0.8504
2026-03-25 15:00:00,84,3,25,Wednesday,3,steady_afternoon,0,0,0,0.8536,0.4017,0.8491,0.8591,0.8541
2026-03-25 17:00:00,84,3,25,Wednesday,4,pre_arrival_check,0,0,0,0.8553,0.3992,0.8507,0.8512,0.8509
2026-03-25 18:00:00,84,3,25,Wednesday,5,new_data_arrival,1,0,0,0.8474,0.3931,0.8287,0.8435,0.8360
2026-03-25 19:00:00,84,3,25,Wednesday,6,retraining_triggered,0,1,0,0.8451,0.3932,0.8496,0.8400,0.8448
2026-03-25 21:00:00,84,3,25,Wednesday,7,retraining_started,0,1,0,0.8421,0.4026,0.8172,0.8355,0.8262
2026-03-25 23:00:00,84,3,25,Wednesday,8,retraining_complete,0,0,1,0.8637,0.3799,0.8538,0.8642,0.8590
2026-03-26 09:00:00,85,3,26,Thursday,1,steady_morning,0,0,0,0.8499,0.3769,0.8619,0.8362,0.8489
2026-03-26 12:00:00,85,3,26,Thursday,2,steady_midday,0,0,0,0.8548,0.4085,0.8519,0.8469,0.8494
2026-03-26 15:00:00,85,3,26,Thursday,3,steady_afternoon,0,0,0,0.8525,0.3879,0.8440,0.8470,0.8455
2026-03-26 17:00:00,85,3,26,Thursday,4,pre_arrival_check,0,0,0,0.8535,0.3886,0.8415,0.8496,0.8455
2026-03-26 18:00:00,85,3,26,Thursday,5,new_data_arrival,1,0,0,0.8424,0.3876,0.8390,0.8414,0.8402
2026-03-26 19:00:00,85,3,26,Thursday,6,retraining_triggered,0,1,0,0.8428,0.4214,0.8277,0.8460,0.8367
2026-03-26 21:00:00,85,3,26,Thursday,7,retraining_started,0,1,0,0.8404,0.4080,0.8406,0.8426,0.8416
2026-03-26 23:00:00,85,3,26,Thursday,8,retraining_complete,0,0,1,0.8591,0.3810,0.8464,0.8761,0.8610
2026-03-27 09:00:00,86,3,27,Friday,1,steady_morning,0,0,0,0.8518,0.3564,0.8512,0.8640,0.8575
2026-03-27 12:00:00,86,3,27,Friday,2,steady_midday,0,0,0,0.8530,0.3957,0.8545,0.8349,0.8446
2026-03-27 15:00:00,86,3,27,Friday,3,steady_afternoon,0,0,0,0.8544,0.3699,0.8535,0.8586,0.8561
2026-03-27 17:00:00,86,3,27,Friday,4,pre_arrival_check,0,0,0,0.8551,0.3909,0.8679,0.8655,0.8667
2026-03-27 18:00:00,86,3,27,Friday,5,new_data_arrival,1,0,0,0.8438,0.3834,0.8425,0.8496,0.8461
2026-03-27 19:00:00,86,3,27,Friday,6,retraining_triggered,0,1,0,0.8398,0.4143,0.8483,0.8563,0.8523
2026-03-27 21:00:00,86,3,27,Friday,7,retraining_started,0,1,0,0.8394,0.3792,0.8321,0.8430,0.8376
2026-03-27 23:00:00,86,3,27,Friday,8,retraining_complete,0,0,1,0.8680,0.3406,0.8737,0.8725,0.8731
2026-03-28 09:00:00,87,3,28,Saturday,1,steady_morning,0,0,0,0.8465,0.4022,0.8430,0.8452,0.8441
2026-03-28 12:00:00,87,3,28,Saturday,2,steady_midday,0,0,0,0.8433,0.3956,0.8242,0.8565,0.8401
2026-03-28 15:00:00,87,3,28,Saturday,3,steady_afternoon,0,0,0,0.8431,0.3941,0.8390,0.8423,0.8406
2026-03-28 17:00:00,87,3,28,Saturday,4,pre_arrival_check,0,0,0,0.8447,0.3937,0.8273,0.8596,0.8432
2026-03-28 18:00:00,87,3,28,Saturday,5,new_data_arrival,1,0,0,0.8354,0.3875,0.8399,0.8450,0.8424
2026-03-28 19:00:00,87,3,28,Saturday,6,retraining_triggered,0,1,0,0.8344,0.4166,0.8391,0.8317,0.8354
2026-03-28 21:00:00,87,3,28,Saturday,7,retraining_started,0,1,0,0.8344,0.3948,0.8131,0.8334,0.8231
2026-03-28 23:00:00,87,3,28,Saturday,8,retraining_complete,0,0,1,0.8533,0.3734,0.8576,0.8580,0.8578
2026-03-29 09:00:00,88,3,29,Sunday,1,steady_morning,0,0,0,0.8432,0.4146,0.8308,0.8443,0.8375
2026-03-29 12:00:00,88,3,29,Sunday,2,steady_midday,0,0,0,0.8470,0.3975,0.8501,0.8409,0.8455
2026-03-29 15:00:00,88,3,29,Sunday,3,steady_afternoon,0,0,0,0.8460,0.3744,0.8414,0.8390,0.8402
2026-03-29 17:00:00,88,3,29,Sunday,4,pre_arrival_check,0,0,0,0.8456,0.3945,0.8281,0.8417,0.8348
2026-03-29 18:00:00,88,3,29,Sunday,5,new_data_arrival,1,0,0,0.8278,0.3967,0.8268,0.8236,0.8252
2026-03-29 19:00:00,88,3,29,Sunday,6,retraining_triggered,0,1,0,0.8234,0.4271,0.8294,0.8102,0.8197
2026-03-29 21:00:00,88,3,29,Sunday,7,retraining_started,0,1,0,0.8240,0.3928,0.8140,0.8165,0.8153
2026-03-29 23:00:00,88,3,29,Sunday,8,retraining_complete,0,0,1,0.8504,0.3948,0.8454,0.8601,0.8527
2026-03-30 09:00:00,89,3,30,Monday,1,steady_morning,0,0,0,0.8610,0.3478,0.8548,0.8456,0.8502
2026-03-30 12:00:00,89,3,30,Monday,2,steady_midday,0,0,0,0.8576,0.3739,0.8648,0.8388,0.8516
2026-03-30 15:00:00,89,3,30,Monday,3,steady_afternoon,0,0,0,0.8593,0.3841,0.8637,0.8612,0.8624
2026-03-30 17:00:00,89,3,30,Monday,4,pre_arrival_check,0,0,0,0.8610,0.3617,0.8632,0.8738,0.8685
2026-03-30 18:00:00,89,3,30,Monday,5,new_data_arrival,1,0,0,0.8485,0.4015,0.8418,0.8408,0.8413
2026-03-30 19:00:00,89,3,30,Monday,6,retraining_triggered,0,1,0,0.8467,0.4087,0.8557,0.8512,0.8535
2026-03-30 21:00:00,89,3,30,Monday,7,retraining_started,0,1,0,0.8460,0.4145,0.8343,0.8627,0.8483
2026-03-30 23:00:00,89,3,30,Monday,8,retraining_complete,0,0,1,0.8662,0.3456,0.8736,0.8840,0.8788
2026-03-31 09:00:00,90,3,31,Tuesday,1,steady_morning,0,0,0,0.8598,0.3709,0.8676,0.8594,0.8635
2026-03-31 12:00:00,90,3,31,Tuesday,2,steady_midday,0,0,0,0.8579,0.4079,0.8376,0.8472,0.8424
2026-03-31 15:00:00,90,3,31,Tuesday,3,steady_afternoon,0,0,0,0.8581,0.3941,0.8453,0.8600,0.8526
2026-03-31 17:00:00,90,3,31,Tuesday,4,pre_arrival_check,0,0,0,0.8609,0.3901,0.8483,0.8627,0.8555
2026-03-31 18:00:00,90,3,31,Tuesday,5,new_data_arrival,1,0,0,0.8456,0.3671,0.8457,0.8743,0.8598
2026-03-31 19:00:00,90,3,31,Tuesday,6,retraining_triggered,0,1,0,0.8431,0.4063,0.8537,0.8414,0.8475
2026-03-31 21:00:00,90,3,31,Tuesday,7,retraining_started,0,1,0,0.8394,0.4021,0.8438,0.8321,0.8379
2026-03-31 23:00:00,90,3,31,Tuesday,8,retraining_complete,0,0,1,0.8653,0.3759,0.8467,0.8713,0.8588
2026-04-01 09:00:00,91,4,1,Wednesday,1,steady_morning,0,0,0,0.8645,0.3666,0.8839,0.8557,0.8696
2026-04-01 12:00:00,91,4,1,Wednesday,2,steady_midday,0,0,0,0.8631,0.3705,0.8654,0.8695,0.8675
2026-04-01 15:00:00,91,4,1,Wednesday,3,steady_afternoon,0,0,0,0.8662,0.3813,0.8575,0.8750,0.8661
2026-04-01 17:00:00,91,4,1,Wednesday,4,pre_arrival_check,0,0,0,0.8652,0.3891,0.8561,0.8788,0.8673
2026-04-01 18:00:00,91,4,1,Wednesday,5,new_data_arrival,1,0,0,0.8524,0.3933,0.8537,0.8532,0.8535
2026-04-01 19:00:00,91,4,1,Wednesday,6,retraining_triggered,0,1,0,0.8473,0.3581,0.8387,0.8476,0.8431
2026-04-01 21:00:00,91,4,1,Wednesday,7,retraining_started,0,1,0,0.8436,0.4168,0.8523,0.8280,0.8400
2026-04-01 23:00:00,91,4,1,Wednesday,8,retraining_complete,0,0,1,0.8730,0.3539,0.8697,0.8709,0.8703
2026-04-02 09:00:00,92,4,2,Thursday,1,steady_morning,0,0,0,0.8618,0.3783,0.8652,0.8525,0.8588
2026-04-02 12:00:00,92,4,2,Thursday,2,steady_midday,0,0,0,0.8579,0.3951,0.8476,0.8689,0.8582
2026-04-02 15:00:00,92,4,2,Thursday,3,steady_afternoon,0,0,0,0.8576,0.4059,0.8629,0.8612,0.8621
2026-04-02 17:00:00,92,4,2,Thursday,4,pre_arrival_check,0,0,0,0.8607,0.3830,0.8607,0.8489,0.8547
2026-04-02 18:00:00,92,4,2,Thursday,5,new_data_arrival,1,0,0,0.8511,0.3809,0.8720,0.8410,0.8562
2026-04-02 19:00:00,92,4,2,Thursday,6,retraining_triggered,0,1,0,0.8494,0.3734,0.8536,0.8489,0.8512
2026-04-02 21:00:00,92,4,2,Thursday,7,retraining_started,0,1,0,0.8451,0.3956,0.8563,0.8683,0.8623
2026-04-02 23:00:00,92,4,2,Thursday,8,retraining_complete,0,0,1,0.8678,0.3727,0.8588,0.8523,0.8555
2026-04-03 09:00:00,93,4,3,Friday,1,steady_morning,0,0,0,0.8601,0.4039,0.8586,0.8651,0.8618
2026-04-03 12:00:00,93,4,3,Friday,2,steady_midday,0,0,0,0.8613,0.3602,0.8684,0.8589,0.8636
2026-04-03 15:00:00,93,4,3,Friday,3,steady_afternoon,0,0,0,0.8572,0.4044,0.8695,0.8476,0.8584
2026-04-03 17:00:00,93,4,3,Friday,4,pre_arrival_check,0,0,0,0.8576,0.3897,0.8547,0.8735,0.8640
2026-04-03 18:00:00,93,4,3,Friday,5,new_data_arrival,1,0,0,0.8537,0.3785,0.8523,0.8485,0.8504
2026-04-03 19:00:00,93,4,3,Friday,6,retraining_triggered,0,1,0,0.8500,0.3786,0.8543,0.8508,0.8526
2026-04-03 21:00:00,93,4,3,Friday,7,retraining_started,0,1,0,0.8501,0.3555,0.8484,0.8508,0.8496
2026-04-03 23:00:00,93,4,3,Friday,8,retraining_complete,0,0,1,0.8713,0.3478,0.8759,0.8615,0.8686
2026-04-04 09:00:00,94,4,4,Saturday,1,steady_morning,0,0,0,0.8491,0.3632,0.8636,0.8672,0.8654
2026-04-04 12:00:00,94,4,4,Saturday,2,steady_midday,0,0,0,0.8487,0.3744,0.8385,0.8459,0.8422
2026-04-04 15:00:00,94,4,4,Saturday,3,steady_afternoon,0,0,0,0.8484,0.4217,0.8534,0.8411,0.8472
2026-04-04 17:00:00,94,4,4,Saturday,4,pre_arrival_check,0,0,0,0.8471,0.4060,0.8590,0.8492,0.8541
2026-04-04 18:00:00,94,4,4,Saturday,5,new_data_arrival,1,0,0,0.8407,0.3850,0.8518,0.8351,0.8433
2026-04-04 19:00:00,94,4,4,Saturday,6,retraining_triggered,0,1,0,0.8406,0.3995,0.8414,0.8492,0.8453
2026-04-04 21:00:00,94,4,4,Saturday,7,retraining_started,0,1,0,0.8409,0.3959,0.8252,0.8329,0.8290
2026-04-04 23:00:00,94,4,4,Saturday,8,retraining_complete,0,0,1,0.8514,0.3652,0.8507,0.8712,0.8608
2026-04-05 09:00:00,95,4,5,Sunday,1,steady_morning,0,0,0,0.8570,0.4109,0.8583,0.8548,0.8565
2026-04-05 12:00:00,95,4,5,Sunday,2,steady_midday,0,0,0,0.8578,0.4092,0.8510,0.8538,0.8524
2026-04-05 15:00:00,95,4,5,Sunday,3,steady_afternoon,0,0,0,0.8533,0.3818,0.8450,0.8478,0.8464
2026-04-05 17:00:00,95,4,5,Sunday,4,pre_arrival_check,0,0,0,0.8580,0.3598,0.8664,0.8600,0.8632
2026-04-05 18:00:00,95,4,5,Sunday,5,new_data_arrival,1,0,0,0.8442,0.3925,0.8389,0.8381,0.8385
